BNF_PARAGRAPH_CODE,REGION_CODE,UNIT_OF_MEASURE,PREP_CLASS,SNOMED_CODE,PHARMACY_ADVANCED_SERVICE,BNF_CHAPTER,YEAR_MONTH,SUPPLIER_NAME,TOTAL_QUANTITY,DISPENSER_ACCOUNT_TYPE,GENERIC_BNF_EQUIVALENT_NAME,BNF_PRESENTATION_CODE,BNF_SECTION,GENERIC_BNF_EQUIVALENT_CODE,BNF_SECTION_CODE,ICB_NAME,PRESCRIBED_PREP_CLASS,BNF_PARAGRAPH,ICB_CODE,BNF_CHAPTER_CODE,REGION_NAME,ITEMS,BNF_CHEMICAL_SUBSTANCE,BNF_CHEMICAL_SUBSTANCE_CODE,NIC,BNF_PRESENTATION_NAME
50113,Y63,capsule,1,41953111000001108,Pharmacy First Clinical Pathways,Infections,202402,,102.0,English Pharmacy,Nitrofurantoin 50mg capsules,0501130R0AAAAAA,Antibacterial drugs,0501130R0AAAAAA,501,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,Urinary-tract infections,QOQ,5,NORTH EAST AND YORKSHIRE,7,Nitrofurantoin,0501130R0,8.92,Nitrofurantoin 50mg capsules
50113,Y59,capsule,1,41953111000001108,Pharmacy First Clinical Pathways,Infections,202402,,72.0,English Pharmacy,Nitrofurantoin 50mg capsules,0501130R0AAAAAA,Antibacterial drugs,0501130R0AAAAAA,501,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,Urinary-tract infections,QXU,5,SOUTH EAST,6,Nitrofurantoin,0501130R0,6.3,Nitrofurantoin 50mg capsules
50113,Y58,capsule,1,41953111000001108,Pharmacy First Clinical Pathways,Infections,202402,,12.0,English Pharmacy,Nitrofurantoin 50mg capsules,0501130R0AAAAAA,Antibacterial drugs,0501130R0AAAAAA,501,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1,Urinary-tract infections,QUY,5,SOUTH WEST,1,Nitrofurantoin,0501130R0,1.05,Nitrofurantoin 50mg capsules
50113,Y60,capsule,1,41953111000001108,Pharmacy First Clinical Pathways,Infections,202402,,72.0,English Pharmacy,Nitrofurantoin 50mg capsules,0501130R0AAAAAA,Antibacterial drugs,0501130R0AAAAAA,501,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1,Urinary-tract infections,QNC,5,MIDLANDS,6,Nitrofurantoin,0501130R0,6.3,Nitrofurantoin 50mg capsules
50113,Y62,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,138.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,Urinary-tract infections,QYG,5,NORTH WEST,12,Nitrofurantoin,0501130R0,56.92,Nitrofurantoin 50mg tablets
50113,Y60,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,12.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1,Urinary-tract infections,QUA,5,MIDLANDS,1,Nitrofurantoin,0501130R0,4.95,Nitrofurantoin 50mg tablets
50113,Y56,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,12.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,1,Urinary-tract infections,QRV,5,LONDON,1,Nitrofurantoin,0501130R0,4.95,Nitrofurantoin 50mg tablets
50113,Y60,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,60.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1,Urinary-tract infections,QHL,5,MIDLANDS,5,Nitrofurantoin,0501130R0,24.75,Nitrofurantoin 50mg tablets
50113,Y58,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,24.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1,Urinary-tract infections,QR1,5,SOUTH WEST,2,Nitrofurantoin,0501130R0,9.9,Nitrofurantoin 50mg tablets
50113,Y63,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,36.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,Urinary-tract infections,QWO,5,NORTH EAST AND YORKSHIRE,3,Nitrofurantoin,0501130R0,14.85,Nitrofurantoin 50mg tablets
50113,Y56,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,76.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,Urinary-tract infections,QMJ,5,LONDON,5,Nitrofurantoin,0501130R0,31.34,Nitrofurantoin 50mg tablets
50113,Y56,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,37.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,1,Urinary-tract infections,QKK,5,LONDON,4,Nitrofurantoin,0501130R0,15.26,Nitrofurantoin 50mg tablets
50113,Y58,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,24.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1,Urinary-tract infections,QOX,5,SOUTH WEST,2,Nitrofurantoin,0501130R0,9.9,Nitrofurantoin 50mg tablets
50113,Y63,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,54.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,Urinary-tract infections,QF7,5,NORTH EAST AND YORKSHIRE,5,Nitrofurantoin,0501130R0,22.27,Nitrofurantoin 50mg tablets
50113,Y60,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,132.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1,Urinary-tract infections,QK1,5,MIDLANDS,11,Nitrofurantoin,0501130R0,54.45,Nitrofurantoin 50mg tablets
50113,Y60,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,72.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,Urinary-tract infections,QJ2,5,MIDLANDS,5,Nitrofurantoin,0501130R0,29.69,Nitrofurantoin 50mg tablets
50113,Y61,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,24.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,Urinary-tract infections,QMM,5,EAST OF ENGLAND,2,Nitrofurantoin,0501130R0,9.9,Nitrofurantoin 50mg tablets
50113,Y59,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,12.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1,Urinary-tract infections,QKS,5,SOUTH EAST,1,Nitrofurantoin,0501130R0,4.95,Nitrofurantoin 50mg tablets
50113,Y60,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,12.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,Urinary-tract infections,QWU,5,MIDLANDS,1,Nitrofurantoin,0501130R0,4.95,Nitrofurantoin 50mg tablets
50113,Y58,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,12.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS SOMERSET INTEGRATED CARE BOARD,1,Urinary-tract infections,QSL,5,SOUTH WEST,1,Nitrofurantoin,0501130R0,4.95,Nitrofurantoin 50mg tablets
50113,Y63,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,24.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,Urinary-tract infections,QOQ,5,NORTH EAST AND YORKSHIRE,2,Nitrofurantoin,0501130R0,9.9,Nitrofurantoin 50mg tablets
50113,Y61,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,12.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,Urinary-tract infections,QH8,5,EAST OF ENGLAND,1,Nitrofurantoin,0501130R0,4.95,Nitrofurantoin 50mg tablets
50113,Y61,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,36.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1,Urinary-tract infections,QM7,5,EAST OF ENGLAND,3,Nitrofurantoin,0501130R0,14.85,Nitrofurantoin 50mg tablets
50113,Y60,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,36.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1,Urinary-tract infections,QT1,5,MIDLANDS,3,Nitrofurantoin,0501130R0,14.85,Nitrofurantoin 50mg tablets
50113,Y62,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,54.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,Urinary-tract infections,QE1,5,NORTH WEST,5,Nitrofurantoin,0501130R0,22.27,Nitrofurantoin 50mg tablets
50113,Y59,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,24.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,Urinary-tract infections,QXU,5,SOUTH EAST,2,Nitrofurantoin,0501130R0,9.9,Nitrofurantoin 50mg tablets
50113,Y60,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,60.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1,Urinary-tract infections,QPM,5,MIDLANDS,5,Nitrofurantoin,0501130R0,24.75,Nitrofurantoin 50mg tablets
50113,Y60,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,120.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1,Urinary-tract infections,QNC,5,MIDLANDS,10,Nitrofurantoin,0501130R0,49.5,Nitrofurantoin 50mg tablets
50113,Y59,tablet,1,41953211000001102,Pharmacy First Clinical Pathways,Infections,202402,,24.0,English Pharmacy,Nitrofurantoin 50mg tablets,0501130R0AAADAD,Antibacterial drugs,0501130R0AAADAD,501,NHS SUSSEX INTEGRATED CARE BOARD,1,Urinary-tract infections,QNX,5,SOUTH EAST,2,Nitrofurantoin,0501130R0,9.9,Nitrofurantoin 50mg tablets
50113,Y61,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,3071.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,Urinary-tract infections,QH8,5,EAST OF ENGLAND,502,Nitrofurantoin,0501130R0,2083.19,Nitrofurantoin 100mg modified-release capsules
50113,Y61,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,2042.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1,Urinary-tract infections,QJG,5,EAST OF ENGLAND,335,Nitrofurantoin,0501130R0,1385.17,Nitrofurantoin 100mg modified-release capsules
50113,Y60,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,5358.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1,Urinary-tract infections,QNC,5,MIDLANDS,894,Nitrofurantoin,0501130R0,3634.53,Nitrofurantoin 100mg modified-release capsules
50113,Y60,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,3832.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,Urinary-tract infections,QJ2,5,MIDLANDS,634,Nitrofurantoin,0501130R0,2599.4,Nitrofurantoin 100mg modified-release capsules
50113,Y63,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,13213.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,1,Urinary-tract infections,QHM,5,NORTH EAST AND YORKSHIRE,2202,Nitrofurantoin,0501130R0,8962.84,Nitrofurantoin 100mg modified-release capsules
50113,Y62,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,6299.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,Urinary-tract infections,QE1,5,NORTH WEST,1045,Nitrofurantoin,0501130R0,4272.84,Nitrofurantoin 100mg modified-release capsules
50113,Y59,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,5419.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1,Urinary-tract infections,QRL,5,SOUTH EAST,897,Nitrofurantoin,0501130R0,3675.91,Nitrofurantoin 100mg modified-release capsules
50113,Y60,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,2024.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",1,Urinary-tract infections,QOC,5,MIDLANDS,336,Nitrofurantoin,0501130R0,1372.95,Nitrofurantoin 100mg modified-release capsules
50113,Y60,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,2502.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,Urinary-tract infections,QGH,5,MIDLANDS,413,Nitrofurantoin,0501130R0,1697.2,Nitrofurantoin 100mg modified-release capsules
50113,Y56,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,3482.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,1,Urinary-tract infections,QKK,5,LONDON,566,Nitrofurantoin,0501130R0,2362.02,Nitrofurantoin 100mg modified-release capsules
50113,Y60,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,4349.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1,Urinary-tract infections,QT1,5,MIDLANDS,723,Nitrofurantoin,0501130R0,2950.08,Nitrofurantoin 100mg modified-release capsules
50113,Y60,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,2813.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,Urinary-tract infections,QWU,5,MIDLANDS,468,Nitrofurantoin,0501130R0,1908.16,Nitrofurantoin 100mg modified-release capsules
50113,Y60,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,2270.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1,Urinary-tract infections,QPM,5,MIDLANDS,379,Nitrofurantoin,0501130R0,1539.84,Nitrofurantoin 100mg modified-release capsules
50113,Y56,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,2173.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,Urinary-tract infections,QMJ,5,LONDON,347,Nitrofurantoin,0501130R0,1474.07,Nitrofurantoin 100mg modified-release capsules
50113,Y59,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,3469.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1,Urinary-tract infections,QU9,5,SOUTH EAST,568,Nitrofurantoin,0501130R0,2353.17,Nitrofurantoin 100mg modified-release capsules
50113,Y58,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,4203.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1,Urinary-tract infections,QUY,5,SOUTH WEST,701,Nitrofurantoin,0501130R0,2851.06,Nitrofurantoin 100mg modified-release capsules
50113,Y63,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,3116.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,Urinary-tract infections,QF7,5,NORTH EAST AND YORKSHIRE,519,Nitrofurantoin,0501130R0,2113.7,Nitrofurantoin 100mg modified-release capsules
50113,Y59,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,3170.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS SUSSEX INTEGRATED CARE BOARD,1,Urinary-tract infections,QNX,5,SOUTH EAST,522,Nitrofurantoin,0501130R0,2150.33,Nitrofurantoin 100mg modified-release capsules
50113,Y62,capsule,1,39108511000001108,Pharmacy First Clinical Pathways,Infections,202402,,8314.0,English Pharmacy,Nitrofurantoin 100mg modified-release capsules,0501130R0AAAGAG,Antibacterial drugs,0501130R0AAAGAG,501,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,1,Urinary-tract infections,QOP,5,NORTH WEST,1376,Nitrofurantoin,0501130R0,5639.77,Nitrofurantoin 100mg modified-release capsules
50302,Y59,tablet,1,41486911000001108,Pharmacy First Clinical Pathways,Infections,202402,,126.0,English Pharmacy,Valaciclovir 500mg tablets,0503021A0AAAAAA,Antiviral drugs,0503021A0AAAAAA,503,NHS SUSSEX INTEGRATED CARE BOARD,1,Herpesvirus infections,QNX,5,SOUTH EAST,3,Valaciclovir,0503021A0,139.23,Valaciclovir 500mg tablets
50302,Y56,tablet,1,41486911000001108,Pharmacy First Clinical Pathways,Infections,202402,,42.0,English Pharmacy,Valaciclovir 500mg tablets,0503021A0AAAAAA,Antiviral drugs,0503021A0AAAAAA,503,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,Herpesvirus infections,QMJ,5,LONDON,1,Valaciclovir,0503021A0,46.41,Valaciclovir 500mg tablets
50302,Y61,tablet,1,41486911000001108,Pharmacy First Clinical Pathways,Infections,202402,,42.0,English Pharmacy,Valaciclovir 500mg tablets,0503021A0AAAAAA,Antiviral drugs,0503021A0AAAAAA,503,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1,Herpesvirus infections,QHG,5,EAST OF ENGLAND,1,Valaciclovir,0503021A0,46.41,Valaciclovir 500mg tablets
50302,Y58,tablet,1,41486911000001108,Pharmacy First Clinical Pathways,Infections,202402,,84.0,English Pharmacy,Valaciclovir 500mg tablets,0503021A0AAAAAA,Antiviral drugs,0503021A0AAAAAA,503,NHS DEVON INTEGRATED CARE BOARD,1,Herpesvirus infections,QJK,5,SOUTH WEST,2,Valaciclovir,0503021A0,92.82,Valaciclovir 500mg tablets
50302,Y63,tablet,1,41486911000001108,Pharmacy First Clinical Pathways,Infections,202402,,84.0,English Pharmacy,Valaciclovir 500mg tablets,0503021A0AAAAAA,Antiviral drugs,0503021A0AAAAAA,503,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,Herpesvirus infections,QF7,5,NORTH EAST AND YORKSHIRE,2,Valaciclovir,0503021A0,92.82,Valaciclovir 500mg tablets
50302,Y60,tablet,1,41486911000001108,Pharmacy First Clinical Pathways,Infections,202402,,42.0,English Pharmacy,Valaciclovir 500mg tablets,0503021A0AAAAAA,Antiviral drugs,0503021A0AAAAAA,503,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,1,Herpesvirus infections,QJM,5,MIDLANDS,1,Valaciclovir,0503021A0,46.41,Valaciclovir 500mg tablets
50302,Y61,tablet,1,41486911000001108,Pharmacy First Clinical Pathways,Infections,202402,,126.0,English Pharmacy,Valaciclovir 500mg tablets,0503021A0AAAAAA,Antiviral drugs,0503021A0AAAAAA,503,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1,Herpesvirus infections,QM7,5,EAST OF ENGLAND,3,Valaciclovir,0503021A0,139.23,Valaciclovir 500mg tablets
50302,Y60,tablet,1,41486911000001108,Pharmacy First Clinical Pathways,Infections,202402,,168.0,English Pharmacy,Valaciclovir 500mg tablets,0503021A0AAAAAA,Antiviral drugs,0503021A0AAAAAA,503,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,Herpesvirus infections,QWU,5,MIDLANDS,4,Valaciclovir,0503021A0,185.64,Valaciclovir 500mg tablets
50302,Y58,tablet,1,41486911000001108,Pharmacy First Clinical Pathways,Infections,202402,,42.0,English Pharmacy,Valaciclovir 500mg tablets,0503021A0AAAAAA,Antiviral drugs,0503021A0AAAAAA,503,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1,Herpesvirus infections,QR1,5,SOUTH WEST,1,Valaciclovir,0503021A0,46.41,Valaciclovir 500mg tablets
50302,Y63,tablet,1,41486911000001108,Pharmacy First Clinical Pathways,Infections,202402,,126.0,English Pharmacy,Valaciclovir 500mg tablets,0503021A0AAAAAA,Antiviral drugs,0503021A0AAAAAA,503,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,Herpesvirus infections,QWO,5,NORTH EAST AND YORKSHIRE,3,Valaciclovir,0503021A0,139.23,Valaciclovir 500mg tablets
50302,Y56,tablet,1,41486911000001108,Pharmacy First Clinical Pathways,Infections,202402,,126.0,English Pharmacy,Valaciclovir 500mg tablets,0503021A0AAAAAA,Antiviral drugs,0503021A0AAAAAA,503,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1,Herpesvirus infections,QWE,5,LONDON,3,Valaciclovir,0503021A0,139.23,Valaciclovir 500mg tablets
50302,Y58,tablet,1,41486911000001108,Pharmacy First Clinical Pathways,Infections,202402,,42.0,English Pharmacy,Valaciclovir 500mg tablets,0503021A0AAAAAA,Antiviral drugs,0503021A0AAAAAA,503,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1,Herpesvirus infections,QOX,5,SOUTH WEST,1,Valaciclovir,0503021A0,46.41,Valaciclovir 500mg tablets
50302,Y59,tablet,1,41486911000001108,Pharmacy First Clinical Pathways,Infections,202402,,84.0,English Pharmacy,Valaciclovir 500mg tablets,0503021A0AAAAAA,Antiviral drugs,0503021A0AAAAAA,503,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,Herpesvirus infections,QXU,5,SOUTH EAST,2,Valaciclovir,0503021A0,92.82,Valaciclovir 500mg tablets
